16,11,2,2016,2.685
16,12,2,2016,0.11154
16,20,2,2016,2.5102
16,22,2,2016,0.87174
16,9,3,2016,5.8749
16,23,3,2016,4.8057
16,29,3,2016,0.19523
16,3,4,2016,0.29129
16,15,4,2016,0.11971
16,19,4,2016,2.9757
16,22,4,2016,0.13246
16,13,5,2016,0.035007
16,26,5,2016,0.11458
16,11,6,2016,0.48917
16,16,6,2016,0.19425
16,18,6,2016,0.29889
16,27,6,2016,0.10323
16,28,6,2016,0.20474
16,2,7,2016,0.069714
16,14,7,2016,0.11592
16,22,7,2016,0.062654
16,3,8,2016,0.26349
16,13,8,2016,0.15313
16,21,8,2016,0.10646
16,25,8,2016,0.16006
16,3,9,2016,0.38767
16,4,9,2016,0.62482
16,18,9,2016,0.19888
16,24,9,2016,0.17282
16,3,10,2016,0.49392
16,23,10,2016,0.82837
16,24,10,2016,1.8241
16,13,11,2016,21.772
16,16,11,2016,16.832
16,23,11,2016,11.367
16,25,11,2016,67.368
16,7,12,2016,27.212
16,19,12,2016,32.526
16,30,1,2017,0.075349
16,31,1,2017,0.17556
16,14,2,2017,4.0511
16,19,2,2017,2.3344
16,20,2,2017,6.8308
16,7,3,2017,1.2306
16,10,3,2017,0.63103
16,2,4,2017,0.19374
16,5,4,2017,1.2246
16,9,4,2017,0.70785
16,20,4,2017,0.061218
16,27,4,2017,0.30697
16,21,6,2017,2.6971
16,23,6,2017,1.6274
16,25,6,2017,1.9781
16,5,7,2017,2.5914
16,8,7,2017,0.045111
16,10,7,2017,0.11882
16,16,7,2017,0.043644
16,30,7,2017,0.42024
16,4,8,2017,0.28064
16,6,8,2017,0.62334
16,10,8,2017,0.20037
16,15,8,2017,0.21771
16,27,8,2017,1.1592
16,4,9,2017,4.1966
16,7,9,2017,0.25379
16,22,9,2017,3.6767
16,29,9,2017,0.036178
16,27,10,2017,1.2937
